75 1 2
2	1	0
2.75	1	0
3.5	1	0
4.25	1	0
5	1	0
5.75	1	0
6.5	1	0
7.25	1	0
8	1	0
8.75	1	0
9.5	1	0
10.25	1	0
11	1	0
11.75	1	0
12.5	1	0
13.25	1	0
14	1	0
14.75	1	0
15.5	1	0
16.25	1	0
17	1	0
17.75	1	0
18.5	1	0
19.25   1 	0
20	1	0
21.5	1	0
23	1	0
24.5	1	0
26	1	0
27.5	1	0
29	1	0
30.5	1	0
32	1	0
33.5	1	0
35	1	0
36.5	1	0
38	1	0
39.5	1	0
41	1	0
42.5	1	0
44	1	0
45.5	1	0
47	1	0
48.5	1	0
50	1	0
51.5	1	0
53	1	0
54.5	1	0
56	1	0
57.5	1	0
59	1	0
60.5	1	0
62	1	0
63.5	1	0
65	1	0
66.5	1	0
68	1	0
69.5	1	0
71	1	0
72.5	1	0
74	1	0
75.5	1	0
77	1	0
78.5	1	0
80	1	0
82	1	0
84	1	0
86	1	0
88	1	0
90	1	0
92	1	0
94	1	0
96	1	0
98	1	0
100	1	0
