81 1 2
1	1	0
1.75	1	0
2.5	1	0
3.25	1	0
4	1	0
4.75	1	0
5.5	1	0
6.25	1	0
7	1	0
7.75	1	0
8.5	1	0
9.25	1	0
10	1	0
10.75	1	0
11.5	1	0
12.25	1	0
13	1	0
13.75	1	0
14.5	1	0
15.25	1	0
16	1	0
16.75	1	0
17.5	1	0
18.25	1	0
19	1	0
19.75	1	0
20.5	1	0
21.25   1       0
22	1	0
23.5	1	0
25	1	0
26.5	1	0
28	1	0
29.5	1	0
31	1	0
32.5	1	0
34	1	0
35.5	1	0
37	1	0
38.5	1	0
40	1	0
41.5	1	0
43	1	0
44.5	1	0
46	1	0
47.5	1	0
49	1	0
50.5	1	0
52	1	0
53.5	1	0
55	1	0
56.5	1	0
58	1	0
59.5	1	0
61	1	0
62.5	1	0
64	1	0
65.5	1	0
67	1	0
68.5	1	0
70	1	0
71.5	1	0
73	1	0
74.5	1	0
76	1	0
77.5	1	0
79	1	0
80.5	1	0
82	1	0
83.5	1	0
85	1	0
86.5	1	0
88	1	0
89.5	1	0
91	1	0
92.5	1	0
94	1	0
95.5	1	0
97	1	0
98.5	1	0
100	1	0

